cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type,legend,accessibilty_notes,contact_en,contact_tc,contact_sc,openhour_en,openhour_tc,openhour_sc
"9102","Accepted","Kowloon_City","Venus Court	","","雲華台","","云华台","","22.319530","114.180001","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9103","Accepted","Kowloon_City","K.City	","","嘉匯	","","嘉汇","","22.328581","114.201230","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9104","Accepted","Kowloon_City","Oasis Kai Tak","","Oasis Kai Tak","","Oasis Kai Tak","","22.328752","114.199914","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9105","Accepted","Kowloon_City","Beacon Hill Court	","","龍景樓","","龙景楼","","22.343797","114.175681","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9106","Accepted","Kowloon_City","Edwardian Heights (Phase I)","","愛華閣一期","","爱华阁一期","","22.326285","114.183017","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9107","Accepted","Kowloon_City","Upper East","","環海東岸	","","环海东岸","","22.312970","114.189430","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9108","Accepted","Kowloon_City","The Opulence	","","匯賢閣","侯王道21號","汇贤阁","","22.328418","114.188578","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9109","Accepted","Kowloon_City","Kadooria","111－133 Kadoorie Ave, Kadoorie Hill","Kadooria","加多利山嘉道理道111－133號","Kadooria","","22.324582","114.174994","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9110","Accepted","Kowloon_City","Luso Apartments","","和域臺","","和域台","","22.342200","114.177170","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9111","Accepted","Kowloon_City","Mantin Heights","","皓畋	","","皓畋","","22.319391","114.181244","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9112","Accepted","Eastern","Cumine Court, Cornwall Court, Cornell Court	","","康明,康和,康麗苑","","康明,康和,康丽苑","","22.285897","114.193548","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9113","Accepted","Eastern","Lime Gala","","形薈	","","形荟	","","22.276919","114.228606","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9114","Accepted","Eastern","Walton Estate","","宏德居","","宏德居","","22.263949","114.239932","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9115","Accepted","Eastern","Island Residence","","Island Residence","","Island Residence","","22.280950","114.223750","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9116","Accepted","Kowloon_City","La Lumiere	","","悅目","","悦目","","22.309491","114.186929","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9118","Accepted","Central_Western","Gramercy	","","瑧環	","","瑧环","","22.280730","114.152510","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9119","Accepted","Southern","Bauhinia Gardens	","","紫荊園	","","紫荆园","","22.219561","114.203233","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9120","Accepted","Central_Western","Mount Austin Estate","柯士甸山道5號","山景花園別墅","柯士甸山道5号","山景花园别墅","","22.272452","114.146467","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9121","Accepted","Yuen_Long","Long Shin Estate	","","朗善邨	","","朗善邨","","22.442000","114.044380","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9122","Accepted","Yuen_Long","Grand Yoho","","Grand Yoho","","Grand Yoho","","22.444930","114.036810","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9123","Accepted","Yuen_Long","Twin Regency	","","映御	","","映御","","22.452310","114.029900","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9124","Accepted","Yuen_Long","Crescendo","","意花園	","","意花园","","22.484660","114.058620","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9125","Accepted","Yuen_Long","Kisland Villa Phase 2	","Sha Tseng Rd, Ping Shan","啟欣軒二期	","屏山沙井路","启欣轩二期","屏山沙井路","22.434749","114.012493","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9126","Accepted","Eastern","Grandview Court","","富景閣","","富景阁","","22.289876","114.210188","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9127","Accepted","Eastern","Sunway Gardens","","新威園","","新威园","","22.285984","114.211409","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9128","Accepted","Eastern","THE JAVA 98","","THE JAVA 98","","THE JAVA 98","","22.291740","114.200450","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","THE JAVA 98, 98 Java Road, North Point, Hong Kong","香港北角渣華道98號","香港北角渣华道98号","","",""
"9129","Accepted","Yuen_Long","Kin Fai Building","69號 Fung Cheung Rd, Yuen Long","建輝大廈","元朗鳳翔路69號","建辉大厦","元朗凤翔路69号","22.442193","114.032517","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9130","Accepted","Yuen_Long","Prosper Centre","29 Sau Fu St, Yuen Long","興隆中心","元朗壽富街29號","兴隆中心","元朗寿富街29号","22.444939","114.027722","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9131","Accepted","Yuen_Long","Maxwell House","","文惠苑","元朗豐年路13號","文惠苑","元朗丰年路13号","22.443831","114.024666","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9132","Accepted","Yuen_Long","Fu Loy Garden","7 Ma Wang Rd, Yuen Long","元朗富來花園","元朗媽橫路7號","元朗富来花园","元朗妈横路7号","22.447255","114.023936","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9133","Accepted","Yuen_Long","Ping Yan Court","Ping Shan","屏欣苑","屏山","屏欣苑","屏山","22.445541","114.003458","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9134","Accepted","Yuen_Long","Benz Court","","斌悅花苑","錦田錦上路168A-F號，180A-C號","斌悦花苑","锦田锦上路168A-F号，180A-C号","22.424186","114.078622","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For members of the institution only","","","","","",""
"9135","Accepted","Eastern","Yee Tsui Court","","怡翠苑","","怡翠苑","","22.264887","114.238759","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9136","Accepted","Eastern","Novum East","","君豪峰","","君豪峰","","22.289784","114.209178","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9137","Accepted","Kwai_Tsing","Wang Wah Building","","宏華大廈","","宏华大厦	","","22.368481","114.122708","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9138","Accepted","Kwai_Tsing","Yi Wo Building	","","宜和樓","","宜和楼","","22.367452","114.139353","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9145","Accepted","Kwai_Tsing","Ching Chun Court","","青俊苑","","青俊苑","","22.346274","114.108992","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9146","Accepted","Kwai_Tsing","Tsing Yu New Village","","青裕新村","","青裕新村","","22.355356","114.101775","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9147","Accepted","Kwai_Tsing","Tsing Fai New Village","","青輝新邨","","青辉新村","","22.352233","114.103129","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9148","Accepted","Kwai_Tsing","Chung Mei Lo Uk Tsuen	","","涌美老屋村","","涌美老屋村","","22.351033","114.104810","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9150","Accepted","Kwai_Tsing","Wah Yuen Chuen","","華員邨","","华员村","","22.349752","114.135575","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9151","Accepted","Kwai_Tsing","Kwai Tsui Estate","","葵翠邨","","葵翠邨","","22.356560","114.129220","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9152","Accepted","Kwai_Tsing","Lam Tin Resite Village","","藍田村","","蓝田村","","22.352428","114.100827","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9153","Accepted","Kwun_Tong","Woodview Court","","林景閣","","林景阁","","22.319812","114.220410","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9163","Accepted","Yuen_Long","Fortune Kindswood	","","置富嘉湖	","","置富嘉湖","","22.457719","114.003363","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9199","Accepted","Tai_Po","Pak Shing - Shop 5 Rear Street, Kwong Fuk Road, Tai Po, N.T. (Near Po Yick Lane)","","柏承五金回收 - 新界大埔廣福道5號後街（近普益里)","","柏承五金回收 - 新界大埔广福道5号后街（近普益里)","","22.449736","114.165226","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Mok 9298 6315","莫先生 9298 6315","莫先生 9298 6315","8:00am - 6:00pm","上午8:00 - 下午6:00","上午8:00 - 下午6:00"
"9200","Accepted","Tai_Po","Kong Hung Material Co. - G/F., 39 Tai Ming Lane,Tai Po, N.T.","","江雄廢紙五金 - 新界大埔大明裡39號地下","","江雄废纸五金 - 新界大埔大明里39号地下","","22.447330","114.167644","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Yeung 9036 4724","楊先生 9036 4724","杨先生 9036 4724","8:00am - 6:00pm","上午8:00 - 下午6:00","上午8:00 - 下午6:00"
"9206","Accepted","Kwun_Tong","Peninsula East","","Peninsula East","","Peninsula East","","22.294210","114.234540","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9207","Accepted","Kwun_Tong","Ocean One","","Ocean One","","Ocean One","","22.292890","114.237820","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9208","Accepted","Kwun_Tong","Kai King Building","","佳景樓","","佳景楼","","22.314395","114.226186","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9210","Accepted","Kwun_Tong","Kai Tai Court","","啟泰苑","","启泰苑","","22.328303","114.210696","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9216","Accepted","Kwun_Tong","Sam Kee, 三記環保回收站 - G/F,WANG YIP BLDG, KWUN TONG .  4 KA LOK STREET, KWUN TONG, Kowloon","","三記， 三記環保回收站 - 九龍觀塘宏業大廈地下.  觀塘嘉樂街4號","","三记， 三记环保回收站 - 九龙观塘宏业大厦地下.  观塘嘉乐街4号","","22.316374","114.225544","Metals,Paper,Clothes,Small Electrical and Electronic Equipment","Street Corner Recycling Shops","Note: For public use","Mr  5533 0152","何先生 5533 0152","何先生 5533 0152","07:00am- 08:00pm ","上午7:00 - 下午8:00","上午7:00 - 下午8:00"
"9217","Accepted","Kwun_Tong","Sun Kee Paper Company - G/F., 17 Ka Lok Street, Kwun Tong, Kowloon","","新記廢紙公司 - 九龍觀塘嘉樂街17 號地下","","新记废纸公司 - 九龙观塘嘉乐街17 号地下","","22.316533","114.225281","Metals,Paper,Clothes,Small Electrical and Electronic Equipment","Street Corner Recycling Shops","Note: For public use","Mr Yim 2568 9160","嚴先生 2568 9160","严先生 2568 9160","8:00am - 8:00pm","上午8:00 - 下午8:00","上午8:00 - 下午8:00"
"9218","Accepted","Kwun_Tong","Tws Limited - G/F.27 Shui Wo Street, Kwun Tong, Kowloon","","天威盛有限公司 - 觀塘瑞和街27 號地下","","天威盛有限公司 - 观塘瑞和街27 号地下","","22.316008","114.225002","Metals,Paper,Small Electrical and Electronic Equipment","Street Corner Recycling Shops","Note: For public use","Ms Au 9423 9534","歐太 9423 9534","欧太 9423 9534","8:30am - 6:30pm","上午8:30 - 下午6:30","上午8:30 - 下午6:30"
"9219","Accepted","Kwun_Tong","Ko Cheung Court (Block 4) Disciplined Services Quarters","","高翔苑(4座) 紀律部隊宿舍","","高翔苑(4座) 纪律部队宿舍","","22.295565","114.240948","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9220","Accepted","Kwun_Tong","Sea Power Recycle Company Limited - UNIT B  G/F KING YIP FACTORY BUILDING 59 KING YIP STREET  KWUN TONG, Kowloon","","海裕環保處理有限公司 - 九龍觀塘敬業街59號地下B鋪                 ","","海裕环保处理有限公司 - 九龙观塘敬业街59号地下B铺","","22.308823","114.226304","Metals,Paper,Plastics","Street Corner Recycling Shops","Note: For public use","Mr Chan 6010 8459","陳先生 6010 8459","陈先生 6010 8459","7:30am - 7:00pm","上午7:30 - 下午7:00","上午7:30 - 下午7:00"
"9221","Accepted","Kwun_Tong","Yick Hing Metal Waste Paper Co - Unit B, G/F 62 Hung To Road Kwun Tong, Kowloon","","溢興五金廢紙公司 - 九龍觀塘鴻圖道62號華懋工業大廈地下B舖","","溢兴五金废纸公司 - 九龙观塘鸿图道62号华懋工业大厦地下B铺","","22.309653","114.222955","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Cheng 9638 1793","鄭先生 9638 1793","郑先生 9638 1793","7:00am - 7:00pm"," 上午7:00 - 下午7:00","上午7:00 - 下午7:00"
"9222","Accepted","Kwun_Tong","On Tai Estate","","安泰邨","","安泰邨","","22.326770","114.230060","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9223","Accepted","Kwun_Tong","Kam Hing Electronic Metal - G/F, Lok Kui Ind Bldg, 6-8 Hung To Road","","金興電子五金 - 鴻圖道6-8號樂居工業大廈","","金兴电子五金 - 鸿图道6-8号乐居工业大厦","","22.314158","114.218277","Metals,Paper,Fluorescent Lamp,Rechargeable Batteries,Small Electrical and Electronic Equipment","Street Corner Recycling Shops","Note: For public use","Mr Siu 2344 5832","蕭先生 2344 5832","萧先生 2344 5832","8:30am - 6:30pm","上午8:30 - 下午6:30","上午8:30 - 下午6:30"
"9224","Accepted","Kwun_Tong","G/F, 71 Ting Fu Street Ngau Tau Kok","","遠昌五金 - 牛頭角定富街71號地下","","远昌五金 - 牛头角定富街71号地下","","22.316578","114.216272","Metals,Paper,Rechargeable Batteries,Small Electrical and Electronic Equipment","Street Corner Recycling Shops","Note: For public use","Mr Ho 2756 9673","何先生 2756 9673","何先生 2756 9673","9:00am - 6:00pm","上午9:00 - 下午6:00","上午9:00 - 下午6:00"
"9225","Accepted","Kwun_Tong","Fat Kee Environmental Recycling Company Limited - Flat 1, G/F, Yuen Fat Ind Ctr, 26 Lam Hing St, Kowloon Bay","","發記環保回收有限公司 - 九龍灣臨興街26號源發工業大廈地下","","发记环保回收有限公司 - 九龙湾临兴街26号源发工业大厦地下","","22.322372","114.209866","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Chan 6251 1111","陳先生 6251 1111","陈先生 6251 1111","9:00am -7:00pm","上午9:00 - 下午7:00","上午9:00 - 下午7:00"
"9226","Accepted","Kwun_Tong","Lau Choi Kee Papers Company Limited - Rm 9, G/F Hope Sea Ind Ctr, 26 Lam Hing St, Kowloon Bay","","劉財記紙業有限公司 - 九龍灣臨興街26號富洋工業中心地下","","刘财记纸业有限公司 - 九龙湾临兴街26号富洋工业中心地下","","22.324142","114.209945","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Miss Lau 2755 7526","劉小姐 2755 7526","刘小姐 2755 7526","8:30am - 6:00pm","上午8:30 - 下午6:00","上午8:30 - 下午6:00"
"9227","Accepted","Kwun_Tong","Tong Kee (Cleaning Service waste Paper & Metal) - Rm 5A, G/F, Universal Comm Building, 20 Sheung Yuet Road, Kowloon Bay","","棠記清潔廢紙五金回收 - 九龍灣常悅道20號環球工商大廈地下5A","","棠记清洁废纸五金回收 - 九龙湾常悦道20号环球工商大厦地下5A","","22.321655","114.211023","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Leung 9371 7093","梁先生 9371 7093","梁先生 9371 7093","8:00am - 6:30pm","上午8:00 - 下午6:30","上午8:00 - 下午6:30"
"9228","Accepted","Kwun_Tong","Tung Lam Conversation And Recycling Company - Rm 13-18, G/F, Blk 1, Yip On Factory Building, Wang Hoi Rd, Kowloon Bay","","東南環保再生資源回收有限公司 - 九龍灣宏開道業安工廠大廈地下13-18號","","东南环保再生资源回收有限公司 - 九龙湾宏开道业安工厂大厦地下13-18号","","22.319699","114.211152","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Lam 9036 7812","林先生 9036 7812","林先生 9036 7812","9:00am - 6:00pm","上午9:00 - 下午6:00","上午9:00 - 下午6:00"
"9229","Accepted","Kwun_Tong","Chung Kee Waste Paper Metal - FLAT C11,G/F WAH LEE Industrial Building 11 Sze Shan Street Yau Tong Kl ","","鍾記廢紙五金 - 華利工業大廈油塘四山街11號C11 地下","","钟记废纸五金 - 华利工业大厦油塘四山街11号C11 地下","","22.294287","114.235812","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Chung 9668 8633","鍾先生 9668 8633","钟先生 9668 8633","8:00am - 6:00pm","上午8:00 - 下午6:00","上午8:00 - 下午6:00"
"9230","Accepted","Kwun_Tong","Sun Wong Ironware Recycle Company Limited - Unit C G/F Wing Shan Ind Bldg 428 Cha Kwo Ling Rd, Yau Tong, Kowloon","","新旺五金回收有限公司 - 榮山工業大廈油塘 茶果嶺道428號C室地下","","新旺五金回收有限公司 - 荣山工业大厦油塘 茶果岭道428号C室地下","","22.298940","114.231780","Metals","Street Corner Recycling Shops","Note: For public use","Mr Tsui 2379 9268","徐先生 2379 9268","徐先生 2379 9268","8:00am - 7:00pm","上午8:00 - 下午7:00","上午8:00 - 下午7:00"
"9231","Accepted","Wong_Tai_Sin","Build Fortune Ltd - FLAT/RM 1G/F YIP FUNG IND BLDG 7 SHEUNG HEI ST SAN PO KONG KLN","","商裕有限公司 - 新浦崗雙喜街7號業豐工業大廈地下1號舖","","商裕有限公司 - 新浦岗双喜街7号业丰工业大厦地下1号铺","","22.338160","114.197870","Metals","Street Corner Recycling Shops","Note: For public use","Mr Ma","馬先生","马先生","10:00am - 6:00pm","上午10:00 - 下午6:00","上午10:00 - 下午6:00"
"9232","Accepted","Wong_Tai_Sin","Golden Fair Environment Limited - Shop no.8,G/F,Laurels industrial centre 32,Tai Yau Street,San Po Kong","","金輝環保有限公司(與盈輝環保有限公司合併）- 新浦崗大有街32號泰力工業中心8號舖","","金辉环保有限公司(与盈辉环保有限公司合併）- 新浦岗大有街32号泰力工业中心8号舖","","22.337046","114.197481","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Lee","李先生","李先生","10:00am - 6:00pm","上午10:00 - 下午6:00","上午10:00 - 下午6:00"
"9233","Accepted","Wong_Tai_Sin","Luen Wan Waste Paper Metal - G/F,Fung Po Mansion,90 Wan Fung Street,Wong Tai Sin","","聯運 - 黃大仙環鳳街90號鳳寶大廈地下","","联运 - 黄大仙环凤街90号凤宝大厦地下","","22.345517","114.198602","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Wong","黃先生","黃先生","10:00am - 6:00pm","上午10:00 - 下午6:00","上午10:00 - 下午6:00"
"9234","Accepted","Wong_Tai_Sin","Shing Hing Recycling Limited - Flat/Rm 1D,G/F 33 Tai Yau St San Po Kong Kowloon","","成興環保回收有限公司 - 新浦崗大有街33號佳力工業大廈地下1D舖","","成兴环保回收有限公司 - 新浦岗大有街33号佳力工业大厦地下1D铺","","22.336150","114.197668","Metals,Small Electrical and Electronic Equipment","Street Corner Recycling Shops","Note: For public use","Mr Fung","馮先生","冯先生","10:00am - 6:00pm","上午10:00 - 下午6:00","上午10:00 - 下午6:00"
"9235","Accepted","Wong_Tai_Sin","Yuk Fai recyclcing company - G/F., Victorious Factory Building, 16 Sam Chuk Street, San Po Kong","","旭輝環保回收 - 三祝街16號,新浦崗","","旭辉环保回收 - 三祝街16号,新浦岗","","22.335562","114.198261","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr.Sam/Mr.Fai 6340 5786","6340 5786","6340 5786","8:00am - 6:00pm","上午8:00 - 下午6:00","上午8:00 - 下午6:00"
"9236","Accepted","Sai_Kung","Shop 26A, On Ning Garden Shopping Acade, Sheung Ming Road, Tseung Kwan O, N.T.","","恒進環保回收公司 - 新界將軍澳常寧路安寧花園商場26A舖","","恒进环保回收公司 - 新界将军澳常宁路安宁花园商场26A铺","","22.315229","114.262998","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr. Chan 9788 2368","陳先生 9788 2368","陈先生 9788 2368","9:00am - 6:00pm","上午9:00 - 下午6:00","上午9:00 - 下午6:00"
"9238","Accepted","Sha_Tin","Hilton Plaza","","希爾頓中心","","希尔顿中心","","22.379320","114.186820","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9239","Accepted","Sha_Tin","Dragons Range","","玖瓏山","","玖珑山","","22.413620","114.199480","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9240","Accepted","Sha_Tin","The Met. Blossom","","薈朗	","","荟朗	","","22.425044","114.234448","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9241","Accepted","Sha_Tin","Valley View","","翠谷","","翠谷","","22.400583","114.199228","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9242","Accepted","Sha_Tin","Mount Regalia","","富豪山峯","","富豪山峯","","22.411057","114.201046","","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9243","Accepted","Sha_Tin","Mei Ying Court","","美盈苑","","美盈苑","","22.376630","114.171950","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9244","Accepted","Sha_Tin","Mei Pak Court","","美柏苑","","美柏苑","","22.378460","114.173530","Metals,Paper,Plastics,Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9246","Accepted","Sha_Tin","Grand Central Plaza","","新城市中央廣場","","新城市中央广场","","22.385278","114.187778","Glass Bottles","Private Collection Points (e.g. housing estates, shopping centres)","Note: For residents of the estate only","","","","","",""
"9250","Accepted","Central_Western","Shop1, 58-66 Second Street, Sai Ying Pun, HK ","","中華廢料回收 - 香港西營盤第二街58-66號1號舖","","中华废料回收 - 香港西营盘第二街58-66号1号铺","","22.286115","114.142164","Metals,Paper,Clothes,Small Electrical and Electronic Equipment","Street Corner Recycling Shops","Note: For public use","Ms. Choy - 6857 6288","蔡小姐 - 6857 6288","蔡小姐 - 6857 6288","8:00am - 7:00pm","上午8:00 - 下午7:00","上午8:00 - 下午7:00"
"9252","Accepted","Eastern","Happy Environmental Company - G/F, Tai Ning Street, Shaukeiwan, HK","","開心環保公司 - 香港筲箕灣太寧街10號","","开心环保公司 - 香港筲箕湾太宁街10号","","22.282346","114.221262","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Cung 6685 4468","鐘先生 6685 4468","钟先生 6685 4468","8:00am - 6:00pm","上午8:00 - 下午6:00","上午8:00 - 下午6:00"
"9253","Accepted","Eastern","Chan So Kee Metal Trading - Shop C G/F Hong Kong (Chai Wan) Industrial Building 26 Lee Chung Street Chai Wan HK","","陳蘇記廢紙五金 - 香港柴灣利眾街26號香港柴灣工業大廈地下C舖","","陈苏记废纸五金 - 香港柴湾利众街26号香港柴湾工业大厦地下C铺","","22.265501","114.236382","Metals,Paper,Clothes,Regulated Electrical Equipment","Street Corner Recycling Shops","Note: For public use","Mr. CHAN 9226 4643","陳先生 9226 4643","陈先生 9226 4643","7:00am - 7:00pm","上午7:00 - 下午7:00","上午7:00 - 下午7:00"
"9255","Accepted","Eastern","Harmony Paper and Mental - G/F, 126B Wharf Road North Point ","","合益號 - 北角和富道126B號","","合益号 - 北角和富道126B号","","22.292329","114.198108","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Lam 2570 6240","林先生 2570 6240","林先生 2570 6240","8:00am - 5:00pm","上午8:00 - 下午5:00","上午8:00 - 下午5:00"
"9256","Accepted","Eastern","Hing Lee Waste Paper - G/F, 11-17 Hoi Chak Street, Quarry Bay, HK","","興利廢紙五金公司 - 香港鰂魚涌海澤街11-17號地下","","兴利废纸五金公司 - 香港鲗鱼涌海泽街11-17号地下","","22.288939","114.210508","Metals,Paper,Glass Bottles","Street Corner Recycling Shops","Note: For public use","Mr Choi 2562 1531","蔡先生 2562 1531","蔡先生 2562 1531","8:30am - 7:00pm","上午8:30 - 下午7:00","上午8:30 - 下午7:00"
"9258","Accepted","Eastern","Ho Kee Recycling Co - G/F, Blk A, Sunrise Industrial Building, 10 Hong Man Street, Chai Wan, HK","","好記廢紙五金公司 - 香港柴灣康民街10號新力工業大廈A座地下","","好记废纸五金公司 - 香港柴湾康民街10号新力工业大厦A座地下","","22.266278","114.235378","Metals,Paper","Street Corner Recycling Shops","Note: For public use","Mr Chan 9226 4643","陳先生 9226 4643","陈先生 9226 4643","8:00am - 7:00pm","上午8:00 - 下午7:00","上午8:00 - 下午7:00"
"9259","Accepted","Eastern","Hoi Kee Metal Waste Paper - Shop 6, G/F, Paramount Building,  12 Ka Yip Street, Chai Wan ","","海記五金廢紙 - 柴灣嘉業街12號百樂門大廈地下6號舖","","海记五金废纸 - 柴湾嘉业街12号百乐门大厦地下6号铺","","22.268001","114.244117","Metals,Paper,Plastics","Street Corner Recycling Shops","Note: For public use","Mr Tai 2567 5910","戴先生 2567 5910","戴先生 2567 5910","9:00am - 6:00pm","上午9:00 - 下午6:00","上午9:00 - 下午6:00"
